발생년,발생월,발생일,발생시,주야,요일,발생지시도,사고유형_대분류,가해자법규위반,도로형태_대분류,가해자_당사자종별,피해자_당사자종별,경도,위도,사상자수
2019,1,28,7,주,월,충남,차대사람,과속,단일로,승용차,보행자,126.9828711,36.25209477,1.0
2019,1,28,7,주,월,전남,차대사람,과속,교차로,승용차,보행자,126.3092393,34.43541285,1.0
2019,1,28,8,주,월,충남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.0979846,36.20886579,1.0
2019,1,28,10,주,월,전북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.1070132,36.02694992,1.3
2019,1,28,10,주,월,전남,차대차,교차로 통행방법 위반,교차로,건설기계,특수차,127.7610662,34.94736357,1.0
2019,1,28,12,주,월,인천,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.6689387,37.45429592,1.0
2019,1,28,13,주,월,경북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,128.3024085,36.34453211,1.7
2019,1,28,14,주,월,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.4658515,36.53351021,1.3
2019,1,28,16,주,월,전북,차량단독,안전운전 의무 불이행,교차로,농기계,없음,127.1646151,35.41037448,1.0
2019,1,28,17,주,월,경남,차대사람,기타,단일로,건설기계,보행자,128.5709577,35.22526546,1.0
2019,1,28,18,야,월,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.119642,35.32710447,1.0
2019,1,28,19,야,월,경북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.6199133,36.81975911,1.0
2019,1,28,19,야,월,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0130843,37.73742513,1.0
2019,1,28,20,야,월,전남,차대차,안전운전 의무 불이행,교차로,이륜차,화물차,125.9296581,34.75987785,1.0
2019,1,28,23,야,월,충남,차대사람,과속,교차로,승용차,보행자,126.6536766,36.57331732,1.0
2019,1,29,5,야,화,서울,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.0007227,37.56673275,1.0
2019,1,29,6,주,화,제주,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.4357458,33.46364437,1.0
2019,1,29,7,주,화,부산,차대사람,보행자 보호의무 위반,기타,승합차,보행자,128.996901,35.09094425,1.0
2019,1,29,7,주,화,전남,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,126.9563271,34.56070591,1.0
2019,1,29,8,주,화,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8826833,35.80539474,1.7
2019,1,29,9,주,화,부산,차대사람,신호위반,교차로,승용차,보행자,128.9896956,35.18662904,1.0
2019,1,29,12,주,화,경남,차대차,안전운전 의무 불이행,교차로,승용차,이륜차,128.641651,34.86481454,1.0
2019,1,29,15,주,화,경남,차대차,신호위반,교차로,화물차,화물차,128.8350058,35.21345358,1.7
2019,1,29,16,주,화,경남,차량단독,안전운전 의무 불이행,교차로,사륜오토바이(ATV),없음,128.1860178,35.46571257,1.0
2019,1,29,23,야,화,전북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,126.8864327,36.10827427,1.0
2019,1,30,0,야,수,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.9716193,37.53335531,1.0
2019,1,30,6,주,수,광주,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.8043177,35.17530916,1.0
2019,1,30,9,주,수,충남,차대차,안전운전 의무 불이행,교차로,승용차,자전거,126.5968654,36.35018696,1.0
2019,1,30,9,주,수,광주,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,126.9209882,35.18684718,1.0
2019,1,30,10,주,수,충북,차대차,안전운전 의무 불이행,교차로,승용차,자전거,127.603197,36.76701464,1.0
2019,1,30,10,주,수,충남,차대차,안전운전 의무 불이행,교차로,화물차,자전거,127.1507222,36.23243572,1.0
2019,1,30,11,주,수,서울,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,126.9195936,37.61735061,1.0
2019,1,30,11,주,수,경남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.7429416,35.27189517,1.0
2019,1,30,11,주,수,대구,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,128.5631742,35.94134483,1.0
2019,1,30,11,주,수,울산,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,129.0462284,35.61649472,1.0
2019,1,30,13,주,수,경북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.7354425,35.82409,1.0
2019,1,30,15,주,수,전북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.8680502,35.90462081,1.0
2019,1,30,15,주,수,경북,차대차,안전운전 의무 불이행,교차로,승용차,이륜차,128.44089,36.64993622,1.0
2019,1,30,18,야,수,서울,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.8345465,37.53036403,1.0
2019,1,30,18,야,수,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.6463676,34.82644107,1.0
2019,1,30,19,야,수,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8813604,34.39298347,1.7
2019,1,30,21,야,수,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.2229436,35.8662561,1.0
2019,1,31,0,야,목,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.8242793,37.48915915,2.0
2019,1,31,3,야,목,충북,차대차,안전운전 의무 불이행,단일로,승용차,화물차,127.5951719,36.29825591,1.3
2019,1,31,4,야,목,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.0735137,37.14297192,1.0
2019,1,31,6,주,목,경기,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.0589169,36.96291244,1.0
2019,1,31,6,주,목,제주,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.6508044,33.2725243,1.0
2019,1,31,10,주,목,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.8414359,36.31933026,1.0
2019,1,31,12,주,목,충남,차대차,안전운전 의무 불이행,단일로,승합차,화물차,126.3886701,36.67407796,1.7
2019,1,31,16,주,목,경기,차대차,신호위반,교차로,건설기계,사륜오토바이(ATV),126.9745427,37.88957186,2.0
2019,1,31,18,야,목,경기,차대사람,안전운전 의무 불이행,단일로,이륜차,보행자,126.9471494,37.356612,1.0
2019,1,31,18,야,목,경기,차대차,중앙선 침범,단일로,화물차,이륜차,127.0611724,38.04390282,1.0
2019,1,31,19,야,목,경기,차대차,신호위반,교차로,승용차,이륜차,126.8112054,37.5061462,1.0
2019,1,31,20,야,목,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.854372,35.56733834,1.0
2019,1,31,21,야,목,충북,차량단독,안전운전 의무 불이행,교차로,화물차,없음,128.1461636,36.89952194,1.0
2019,1,31,23,야,목,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.110416,36.12601506,1.0
2019,2,1,9,주,금,경북,차대차,안전운전 의무 불이행,단일로,승용차,자전거,128.4354492,36.09569048,1.0
2019,2,1,14,주,금,경북,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,128.125117,36.13145678,1.0
2019,2,1,15,주,금,전북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.250694,35.45485335,1.0
2019,2,1,22,야,금,전북,차대사람,과속,단일로,승용차,보행자,127.2051919,35.77398848,1.0
2019,2,2,0,야,토,경기,차대차,교차로 통행방법 위반,교차로,승용차,승용차,127.1351351,37.37307936,1.7
2019,2,2,0,야,토,경기,차대사람,신호위반,교차로,승용차,보행자,126.7663495,37.66260019,2.0
2019,2,2,3,야,토,대구,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,128.5984047,35.84571485,1.0
2019,2,2,7,주,토,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0417802,37.73301553,1.0
2019,2,2,12,주,토,전남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.9842022,35.06215996,1.0
2019,2,2,13,주,토,전남,차대차,교차로 통행방법 위반,교차로,화물차,이륜차,126.6651322,35.25915158,1.0
2019,2,2,19,야,토,전남,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,127.3403694,35.29553288,1.0
2019,2,2,23,야,토,대전,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.3027342,36.34652234,1.0
2019,2,3,5,야,일,경북,차대차,중앙선 침범,단일로,승용차,승합차,128.7597175,36.86644103,3.0999999999999996
2019,2,3,8,주,일,서울,차대차,신호위반,단일로,승용차,승용차,126.8980042,37.50522336,2.4
2019,2,3,16,주,일,경기,차대차,중앙선 침범,단일로,승용차,승용차,126.927232,37.40247825,2.2
2019,2,3,20,야,일,충북,차대사람,신호위반,교차로,승용차,보행자,127.5771597,36.79224866,1.0
2019,2,4,13,주,월,대전,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.4364309,36.32137994,1.0
2019,2,4,16,주,월,대전,차대차,안전운전 의무 불이행,교차로,자전거,승합차,127.4573942,36.30735217,1.0
2019,2,4,21,야,월,전북,차대차,중앙선 침범,단일로,승용차,승용차,127.3435017,35.55862896,3.4
2019,2,4,23,야,월,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.4436711,34.7954052,1.0
2019,2,5,22,야,화,강원,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.9361125,37.35603637,1.0
2019,2,6,3,야,수,부산,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,128.9795174,35.06360114,1.0
2019,2,6,3,야,수,충남,차대차,신호위반,교차로,이륜차,승용차,127.1625406,36.82125496,1.0
2019,2,6,7,주,수,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.8381228,35.64075008,1.0
2019,2,6,7,주,수,경북,차량단독,안전운전 의무 불이행,교차로,승용차,없음,128.3663562,36.10692035,1.0
2019,2,6,10,주,수,경남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.9190385,35.72022557,1.7
2019,2,6,15,주,수,제주,차대차,중앙선 침범,단일로,승용차,이륜차,126.3108449,33.43479384,1.0
2019,2,6,15,주,수,경기,차대사람,신호위반,교차로,승합차,보행자,126.8129006,37.6812946,1.0
2019,2,6,19,야,수,전북,차대사람,과속,단일로,승용차,보행자,127.5198924,35.6875676,1.0
2019,2,6,23,야,수,서울,차대사람,신호위반,기타,원동기장치자전거,보행자,127.1173753,37.49399631,1.0
2019,2,7,0,야,목,경기,차대차,안전운전 의무 불이행,단일로,승용차,화물차,126.8748234,37.36898375,1.0
2019,2,7,3,야,목,서울,차대사람,과속,단일로,승용차,보행자,126.8773906,37.48607091,1.0
2019,2,7,4,야,목,경기,차대사람,과속,교차로,승용차,보행자,127.1188231,37.64513049,1.0
2019,2,7,7,주,목,경북,차대차,안전운전 의무 불이행,단일로,승용차,기타,128.352544,36.08201947,1.0
2019,2,7,9,주,목,경남,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,127.737866,35.52177124,1.3
2019,2,7,17,주,목,충북,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,127.4879358,36.67335838,1.0
2019,2,7,18,야,목,충남,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,126.6099343,36.83330338,1.0
2019,2,7,18,야,목,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.490015,35.15170848,1.0
2019,2,7,20,야,목,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.9858589,37.79457018,1.0
2019,2,8,3,야,금,경기,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.5459439,37.29614959,1.0
2019,2,8,3,야,금,울산,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.4479322,35.65043275,1.0
2019,2,8,6,주,금,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.9623787,37.55135863,1.0
2019,2,8,10,주,금,전남,차대차,신호위반,교차로,승용차,건설기계,126.544496,35.30397324,1.0
2019,2,8,13,주,금,충북,차대차,안전운전 의무 불이행,단일로,승용차,건설기계,127.6127225,36.27209747,1.0
2019,2,8,14,주,금,경북,차대사람,기타,단일로,승합차,보행자,128.4215353,36.13794534,1.0
2019,2,8,15,주,금,인천,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.6663839,37.46647316,1.0
2019,2,9,2,야,토,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.3715399,36.04681059,1.0
2019,2,9,13,주,토,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.0923304,37.06293786,1.0
2019,2,9,13,주,토,경남,차대차,신호위반,교차로,승용차,이륜차,128.8671829,35.26311644,1.0
2019,2,9,22,야,토,인천,차대차,신호위반,교차로,이륜차,승용차,126.7338628,37.44843421,2.3
2019,2,10,14,주,일,대전,차대사람,중앙선 침범,단일로,승용차,보행자,127.4308279,36.32044824,2.4
2019,2,11,5,야,월,대전,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.3352007,36.355632,1.6
2019,2,11,9,주,월,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.4420456,35.23924077,3.6999999999999997
2019,2,11,16,주,월,경북,차대차,안전운전 의무 불이행,단일로,승합차,화물차,128.7160357,35.70120625,2.0
2019,2,11,19,야,월,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.9634092,37.59708856,1.0
2019,2,11,20,야,월,충남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.4796843,36.1299668,1.0
2019,2,12,0,야,화,서울,차대차,안전운전 의무 불이행,단일로,승용차,이륜차,127.0354612,37.48491434,1.0
2019,2,12,5,야,화,경기,차대차,신호위반,교차로,승용차,화물차,127.212913,37.26196286,2.4
2019,2,12,11,주,화,제주,차대사람,안전운전 의무 불이행,기타,승용차,보행자,126.3293666,33.46216229,1.0
2019,2,12,18,야,화,서울,차대차,기타,단일로,승용차,승용차,127.0540199,37.5234198,1.0
2019,2,12,20,야,화,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.4476388,35.24086639,1.0
2019,2,12,23,야,화,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.0008426,37.17538228,1.0
2019,2,13,0,야,수,대구,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,128.6100757,35.82583627,1.0
2019,2,13,1,야,수,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.8567764,37.3267432,1.0
2019,2,13,4,야,수,서울,차대사람,과속,단일로,승용차,보행자,127.0394643,37.50165926,1.0
2019,2,13,6,주,수,충남,차대차,안전운전 의무 불이행,단일로,승용차,승용차,127.2046016,36.88486587,1.0
2019,2,13,8,주,수,경기,차대차,신호위반,교차로,승용차,이륜차,126.8421233,37.65331283,2.0
2019,2,13,9,주,수,충남,차대차,기타,교차로,승용차,건설기계,126.5630515,37.00460083,2.3
2019,2,13,11,주,수,강원,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.4072412,37.28723707,1.0
2019,2,13,14,주,수,경남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.6736631,35.15644585,1.0
2019,2,13,14,주,수,경남,차량단독,안전운전 의무 불이행,기타,농기계,없음,128.1223287,34.93613091,1.0
2019,2,13,16,주,수,충북,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.7649492,36.3312636,1.0
2019,2,13,18,야,수,전남,차량단독,안전운전 의무 불이행,기타,화물차,없음,127.0758952,34.79640093,1.0
2019,2,13,19,야,수,경북,차대차,신호위반,교차로,화물차,이륜차,128.7346655,35.83396098,1.3
2019,2,13,21,야,수,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.3920049,36.07586698,1.0
2019,2,13,21,야,수,광주,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.914408,35.15452917,1.0
2019,2,13,22,야,수,충북,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,128.2054666,37.13769976,1.0
2019,2,14,0,야,목,경기,차대사람,과속,단일로,승용차,보행자,127.0737428,37.1523204,1.0
